,Fossil Gas,Solar,Wind Onshore
2015-05-18 15:00:00+02:00,0.0,7.38,0.05499999999999999
2015-05-18 16:00:00+02:00,0.0,6.191,0.077
2015-05-18 17:00:00+02:00,0.0,4.551,0.088
2015-05-18 18:00:00+02:00,0.0,2.624,0.088
2015-05-18 19:00:00+02:00,0.0,1.066,0.088
2015-05-18 20:00:00+02:00,0.0,0.20500000000000002,0.088
2015-05-18 21:00:00+02:00,0.0,0.0,0.077
2015-05-18 22:00:00+02:00,0.0,0.0,0.077
2015-05-18 23:00:00+02:00,0.0,0.0,0.154
2015-05-19 00:00:00+02:00,0.0,0.0,0.143
2015-05-19 01:00:00+02:00,0.0,0.0,0.10999999999999999
2015-05-19 02:00:00+02:00,0.0,0.0,0.088
2015-05-19 03:00:00+02:00,0.0,0.0,0.077
2015-05-19 04:00:00+02:00,0.0,0.0,0.077
2015-05-19 05:00:00+02:00,0.0,0.0,0.066
2015-05-19 06:00:00+02:00,0.0,0.082,0.066
2015-05-19 07:00:00+02:00,0.0,0.246,0.066
2015-05-19 08:00:00+02:00,0.0,0.369,0.088
2015-05-19 09:00:00+02:00,0.0,0.615,0.066
2015-05-19 10:00:00+02:00,0.0,0.6970000000000001,0.044
2015-05-19 11:00:00+02:00,0.0,0.738,0.044
2015-05-19 12:00:00+02:00,0.0,0.8200000000000001,0.05499999999999999
2015-05-19 13:00:00+02:00,0.0,0.738,0.066
2015-05-19 14:00:00+02:00,0.0,0.779,0.088
2015-05-19 15:00:00+02:00,0.0,0.8200000000000001,0.121
